sample,real,imag
3558,-0.96402448,0.26581350
3559,-0.16244376,-0.98671782
3560,0.99835962,-0.05725459
3561,-0.04857585,0.99881947
3562,-0.98809230,-0.15386222
3563,0.25742531,-0.96629822
3564,0.93368125,0.35810512
3565,-0.45477408,0.89060682
3566,-0.83755732,-0.54634941
3567,0.63180548,-0.77512693
3568,0.70401496,0.71018517
3569,-0.78061056,0.62501770
3570,-0.53902012,-0.84229290
3571,0.89454126,-0.44698536
3572,0.34994423,0.93677056
3573,-0.96850771,0.24898361
3574,-0.14523430,-0.98939729
3575,0.99920535,-0.03985833
3576,-0.06596407,0.99782199
3577,-0.98526275,-0.17104766
3578,0.27421546,-0.96166825
3579,0.92730284,0.37431195
3580,-0.47021607,0.88255131
3581,-0.82791501,-0.56085360
3582,0.64520943,-0.76400578
3583,0.69153941,0.72233874
3584,-0.79137760,0.61132765
3585,-0.52426887,-0.85155278
3586,0.90219039,-0.43133807
3587,0.33357617,0.94272316
3588,-0.97269714,0.23207811
3589,-0.12798072,-0.99177665
3590,0.99974799,-0.02244990
3591,-0.08333236,0.99652183
3592,-0.98213434,-0.18818128
3593,0.29092249,-0.95674664
3594,0.92064309,0.39040533
3595,-0.48551548,0.87422806
3596,-0.81802148,-0.57518774
3597,0.65841770,-0.75265276
3598,0.67885411,0.73427320
3599,-0.80190462,0.59745210
3600,-0.50935847,-0.86055446
3601,0.90956587,-0.41555983
3602,0.31710684,0.94838983
3603,-0.97659153,0.21510214
3604,-0.11068824,-0.99385518
3605,0.99998730,-0.00503459
3606,-0.10067544,0.99491930
3607,-0.97870791,-0.20525788
3608,0.30754137,-0.95153469
3609,0.91370404,0.40638033
3610,-0.50066769,0.86563957
3611,-0.80787975,-0.58934742
3612,0.67142630,-0.74107134
3613,0.66596282,0.74598497
3614,-0.81218839,0.58339524
3615,-0.49429348,-0.86929512
3616,0.91666543,-0.39965549
3617,0.30054125,0.95376885
3618,-0.98018974,0.19806084
3619,-0.09336210,-0.99563223
3620,0.99992335,0.01238232
3621,-0.11798806,0.99301499
3622,-0.97498465,-0.22227231
3623,0.32406703,-0.94603413
3624,0.90648776,0.42223209
3625,-0.51566803,0.85678846
3626,-0.79749286,-0.60332835
3627,0.68423122,-0.72926515
3628,0.65286940,0.75747049
3629,-0.82222587,0.56916136
3630,-0.47907850,-0.87777203
3631,0.92348695,-0.38362983
3632,0.28388441,0.95885849
3633,-0.98349059,0.18095939
3634,-0.07600757,-0.99710727
3635,0.99955601,0.02979556
3636,-0.13526496,0.99080944
3637,-0.97096556,-0.23921937
3638,0.34049442,-0.94024652
3639,0.89899647,0.43795589
3640,-0.53051209,0.84767741
3641,-0.78686404,-0.61712635
3642,0.69682866,-0.71723759
3643,0.63957793,0.76872629
3644,-0.83201396,0.55475473
3645,-0.46371812,-0.88598281
3646,0.93002838,-0.36748773
3647,0.26714137,0.96365732
3648,-0.98649305,0.16380297
3649,-0.05862991,-0.99827981
3650,0.99888545,0.04719983
3651,-0.15250091,0.98830330
3652,-0.96665192,-0.25609392
3653,0.35681862,-0.93417370
3654,0.89123243,0.45354685
3655,-0.54519522,0.83830911
3656,-0.77599651,-0.63073725
3657,0.70921481,-0.70499247
3658,0.62609231,0.77974892
3659,-0.84154969,0.54017973
3660,-0.44821700,-0.89392477
3661,0.93628770,-0.35123408
3662,0.25031725,0.96816385
3663,-0.98919636,0.14659677
3664,-0.04123438,-0.99914950
3665,0.99791187,0.06458985
3666,-0.16969067,0.98549736
3667,-0.96204501,-0.27289090
3668,0.37303466,-0.92781740
3669,0.88319802,0.46900031
3670,-0.55971301,0.82868648
3671,-0.76489347,-0.64415681
3672,0.72138584,-0.69253337
3673,0.61241674,0.79053509
3674,-0.85083014,0.52544081
3675,-0.43257985,-0.90159565
3676,0.94226301,-0.33487383
3677,0.23341709,0.97237670
3678,-0.99159950,0.12934604
3679,-0.02382627,-0.99971610
3680,0.99663562,0.08196036
3681,-0.18682902,0.98239243
3682,-0.95714623,-0.28960511
3683,0.38913757,-0.92117965
3684,0.87489557,0.48431155
3685,-0.57406110,0.81881243
3686,-0.75355834,-0.65738100
3687,0.73333806,-0.67986417
3688,0.59855533,0.80108148
3689,-0.85985255,0.51054245
3690,-0.41681138,-0.90899301
3691,0.94795245,-0.31841189
3692,0.21644607,0.97629458
3693,-0.99370188,0.11205599
3694,-0.00641086,-0.99997944
3695,0.99505693,0.09930608
3696,-0.20391075,0.97898948
3697,-0.95195705,-0.30623159
3698,0.40512252,-0.91426241
3699,0.86632776,0.49947596
3700,-0.58823508,0.80868995
3701,-0.74199462,-0.67040586
3702,0.74506783,-0.66698867
3703,0.58451229,0.81138486
3704,-0.86861414,0.49548915
3705,-0.40091643,-0.91611463
3706,0.95335442,-0.30185327
3707,0.19940931,0.97991627
3708,-0.99550283,0.09473188
3709,0.01100657,-0.99993944
3710,0.99317640,0.11662175
3711,-0.22093073,0.97528952
3712,-0.94647908,-0.32276520
3713,0.42098463,-0.90706778
3714,0.85749704,0.51448888
3715,-0.60223073,0.79832208
3716,-0.73020571,-0.68322736
3717,0.75657171,-0.65391076
3718,0.57029182,0.82144219
3719,-0.87711221,0.48028547
3720,-0.38489974,-0.92295837
3721,0.95846713,-0.28520304
3722,0.18231197,0.98324072
3723,-0.99700177,0.07737895
3724,0.02842074,-0.99959606
3725,0.99099457,0.13390210
3726,-0.23788373,0.97129363
3727,-0.94071394,-0.33920097
3728,0.43671909,-0.89959794
3729,0.84840620,0.52934581
3730,-0.61604369,0.78771198
3731,-0.71819520,-0.69584167
3732,0.76784605,-0.64063442
3733,0.55589831,0.83125031
3734,-0.88534427,0.46493599
3735,-0.36876625,-0.92952216
3736,0.96328908,-0.26846620
3737,0.16515926,0.98626691
3738,-0.99819821,0.06000247
3739,0.04582636,-0.99894941
3740,0.98851210,0.15114193
3741,-0.25476465,0.96700311
3742,-0.93466336,-0.35553393
3743,0.45232111,-0.89185512
3744,0.83905786,0.54404217
3745,-0.62966979,0.77686286
3746,-0.70596677,-0.70824492
3747,0.77888751,-0.62716365
3748,0.54133612,0.84080631
3749,-0.89330781,0.44944543
3750,-0.35252079,-0.93580395
3751,0.96781886,-0.25164783
3752,0.14795636,0.98899388
3753,-0.99909186,0.04260771
3754,0.06321815,-0.99799973
3755,0.98572969,0.16833596
3756,-0.27156836,0.96241915
3757,-0.92832923,-0.37175909
3758,0.46778601,-0.88384175
3759,0.82945496,0.55857360
3760,-0.64310497,0.76577801
3761,-0.69352412,-0.72043335
3762,0.78969270,-0.61350256
3763,0.52660960,0.85010725
3764,-0.90100032,0.43381840
3765,-0.33616835,-0.94180191
3766,0.97205502,-0.23475307
3767,0.13070850,0.99142087
3768,-0.99968243,0.02519995
3769,0.08059084,-0.99674726
3770,0.98264825,0.18547900
3771,-0.28828973,0.95754325
3772,-0.92171347,-0.38787153
3773,0.48310906,-0.87556016
3774,0.81960040,0.57293558
3775,-0.65634507,0.75446081
3776,-0.68087107,-0.73240334
3777,0.80025840,-0.59965533
3778,0.51172328,0.85915035
3779,-0.90841955,0.41805974
3780,-0.31971380,-0.94751418
3781,0.97599632,-0.21778700
3782,0.11342091,0.99354702
3783,-0.99996972,0.00778447
3784,0.09793916,-0.99519241
3785,0.97926867,0.20256585
3786,-0.30492371,0.95237678
3787,-0.91481799,-0.40386638
3788,0.49828559,-0.86701298
3789,0.80949712,0.58712387
3790,-0.66938615,0.74291468
3791,-0.66801131,-0.74415112
3792,0.81058133,-0.58562607
3793,0.49668160,0.86793280
3794,-0.91556317,0.40217414
3795,-0.30316222,-0.95293897
3796,0.97964150,-0.20075479
3797,0.09609884,0.99537182
3798,-0.99995357,-0.00963345
3799,0.11525784,-0.99333560
3800,0.97559196,0.21959130
3801,-0.32146528,0.94692135
3802,-0.90764499,-0.41973874
3803,0.51331103,-0.85820264
3804,0.79914820,0.60113406
3805,-0.68222415,0.73114306
3806,-0.65494889,-0.75567317
3807,0.82065845,-0.57141906
3808,0.48148921,0.87645203
3809,-0.92242908,0.38616648
3810,-0.28651860,-0.95807469
3811,0.98298955,-0.18366159
3812,0.07874754,0.99689460
3813,-0.99963415,-0.02704852
3814,0.13254163,-0.99117744
3815,0.97161925,0.23655021
3816,-0.33790937,0.94117862
3817,-0.90019655,-0.43548384
3818,0.52818078,-0.84913194
3819,0.78855681,0.61496192
3820,-0.69485527,0.71914959
3821,-0.64168769,-0.76696604
3822,0.83048654,-0.55703866
3823,0.46615064,0.88470536
3824,-0.92901516,0.37004161
3825,-0.26978797,-0.96291977
3826,0.98603934,-0.16651261
3827,0.06137228,0.99811494
3828,-0.99901140,-0.04445545
3829,0.14978527,-0.98871857
3830,0.96735179,0.25343743
3831,-0.35425103,0.93515038
3832,-0.89247495,-0.45109692
3833,0.54289037,-0.83980358
3834,0.77772611,0.62860328
3835,-0.70727563,0.70693791
3836,-0.62823176,-0.77802628
3837,0.84006280,-0.54248923
3838,0.45067063,0.89269030
3839,-0.93531942,0.35380438
3840,-0.25297540,-0.96747273
3841,0.98878998,-0.14931303
3842,0.04397831,0.99903250
3843,-0.99808550,-0.06184898
3844,0.16698354,-0.98595971
3845,0.96279079,0.27024785
3846,-0.37048528,0.92883831
3847,-0.88448262,-0.46657318
3848,0.55743527,-0.83022040
3849,0.76665944,0.64205396
3850,-0.71948141,0.69451165
3851,-0.61458516,-0.78885049
3852,0.84938413,-0.52777511
3853,0.43505380,0.90040445
3854,-0.94133997,0.33745974
3855,-0.23608603,-0.97173214
3856,0.99124062,-0.13206808
3857,0.02657094,0.99964690
3858,-0.99685687,-0.07922381
3859,0.18413123,-0.98290169
3860,0.95793766,0.28697634
3861,-0.38660720,0.92224449
3862,-0.87622184,-0.48190793
3863,0.57181114,-0.82038528
3864,0.75536013,0.65530992
3865,-0.73146904,0.68187469
3866,-0.60075206,-0.79943544
3867,0.85844791,-0.51290077
3868,0.41930488,0.90784550
3869,-0.94707489,0.32101265
3870,-0.21912494,-0.97569680
3871,0.99339062,-0.11478299
3872,0.00915542,0.99995810
3873,-0.99532574,-0.09657469
3874,0.20122313,-0.97954541
3875,0.95279390,0.30361781
3876,-0.40261188,0.91537076
3877,-0.86769521,-0.49709657
3878,0.58601362,-0.81030118
3879,0.74383157,0.66836715
3880,-0.74323469,0.66903073
3881,-0.58673662,-0.80977786
3882,0.86725122,-0.49787080
3883,0.40342870,0.91501111
3884,-0.95252252,0.30446810
3885,-0.20209731,-0.97936547
3886,0.99523914,-0.09746299
3887,-0.00826295,0.99996585
3888,-0.99349266,-0.11389634
3889,0.21825406,-0.97589201
3890,0.94736105,0.32016727
3891,-0.41849449,0.90821934
3892,-0.85890532,-0.51213443
3893,0.60003835,-0.79997122
3894,0.73207724,0.68122160
3895,-0.75477499,0.65598381
3896,-0.57254308,-0.81987464
3897,0.87579143,-0.48268971
3898,0.38743007,0.92189908
3899,-0.95768118,0.28783107
3900,-0.18500829,-0.98273695
3901,0.99678576,-0.08011335
3902,-0.02567888,0.99967027
3903,-0.99135810,-0.13118351
3904,0.23521884,-0.97194242
3905,0.94164073,0.33661965
3906,-0.43425018,0.90079230
3907,-0.84985477,-0.52701700
3908,0.61388105,-0.78939855
3909,0.72010082,0.69386947
3910,-0.76608628,0.64273775
3911,-0.55817580,-0.82972270
3912,0.88406599,-0.46736211
3913,0.37131381,0.92850745
3914,-0.96254933,0.27110666
3915,-0.16786306,-0.98581034
3916,0.99802995,-0.06273933
3917,-0.04308711,0.99907130
3918,-0.98892277,-0.14843094
3919,0.25211233,-0.96769798
3920,0.93563467,0.35296994
3921,-0.44987419,0.89309192
3922,-0.84054631,-0.54173970
3923,0.62753761,-0.77858627
3924,0.70790583,0.70630682
3925,-0.77716523,0.62929660
3926,-0.54363906,-0.83931911
3927,0.89207232,-0.45189261
3928,0.35508481,0.93483412
3929,-0.96712542,0.25429994
3930,-0.15066682,-0.98858458
3931,0.99897134,-0.04534619
3932,-0.06048233,0.99816924
3933,-0.98618740,-0.16563343
3934,0.26892939,-0.96315992
3935,0.92934471,0.36921322
3936,-0.46536180,0.88512057
3937,-0.83098280,-0.55629814
3938,0.64100379,-0.76753771
3939,0.69549602,0.71852994
3940,-0.78800839,0.61566448
3941,-0.52893734,-0.84866089
3942,0.89980805,-0.43628594
3943,0.33874801,0.94087714
3944,-0.97140807,0.23741597
3945,-0.13342480,-0.99105895
3946,0.99960965,-0.02793923
3947,-0.07785928,0.99696434
3948,-0.98315275,-0.18278572
3949,0.28566492,-0.95832956
3950,0.92277277,0.38534456
3951,-0.48070824,0.87688059
3952,-0.82116711,-0.57068783
3953,0.65427554,-0.75625628
3954,0.68287510,0.73053515
3955,-0.79861253,0.60184556
3956,-0.51407510,-0.85774517
3957,0.90727085,-0.42054686
3958,0.32230836,0.94663471
3959,-0.97539604,0.22045989
3960,-0.11614222,-0.99323261
3961,0.99994463,-0.01052371
3962,-0.09521267,0.99545693
3963,-0.97981983,-0.19988264
3964,0.30231386,-0.95320845
3965,0.91592079,0.40135905
3966,-0.49590892,0.86837453
3967,-0.81110221,-0.58490443
3968,0.66734886,-0.74474525
3969,0.67004699,0.74231869
3970,-0.80897439,0.58784389
3971,-0.49905679,-0.86656928
3972,0.91445833,-0.40468010
3973,0.30577084,0.95210516
3974,-0.97908807,0.20343687
3975,-0.09882432,-0.99510491
3976,0.99997622,0.00689508
3977,-0.11253726,0.99364752
3978,-0.97618961,-0.21691898
3979,0.31887114,-0.94779807
3980,0.90879089,0.41725186
3981,-0.51095921,0.85960495
3982,-0.80079120,-0.59894365
3983,0.68021971,-0.73300827
3984,0.65701544,0.75387710
3985,-0.81909084,0.57366383
3986,-0.48388699,-0.87513047
3987,0.92136842,-0.38869047
3988,0.28914049,0.95728666
3989,-0.98248303,0.18635203
3990,-0.08147637,-0.99667525
3991,0.99970442,0.02431185
3992,-0.12982777,0.99153656
3993,-0.97226316,-0.23388958
3994,0.33533174,-0.94210011
3995,0.90138525,0.43301809
3996,-0.52585447,0.85057455
3997,-0.79023713,-0.61280113
3998,0.69288427,-0.72104883
3999,0.64378452,0.76520681
4000,-0.82895881,0.55930966
4001,-0.46857032,-0.88342619
4002,0.92799896,-0.37258285
4003,0.27242231,0.96217775
4004,-0.98557991,0.16921058
4005,-0.06410362,-0.99794322
4006,0.99912930,0.04172132
4007,-0.14707896,0.98912477
4008,-0.96804172,-0.25078928
4009,0.35169068,-0.93611628
4010,0.89370602,0.44865301
4011,-0.54059029,0.84128600
4012,-0.77944326,-0.62647283
4013,0.70533860,-0.70887053
4014,0.63035822,0.77630436
4015,-0.83857530,0.54478574
4016,-0.45311141,-0.89145392
4017,0.93434793,-0.35636210
4018,0.25562143,0.96677697
4019,-0.98837775,0.15201771
4020,-0.04671134,-0.99890840
4021,0.99825096,0.05911820
4022,-0.16428560,0.98641282
4023,-0.96352649,-0.26761296
4024,0.36794296,-0.92984837
4025,0.88575560,0.46415189
4026,-0.55516213,0.83174217
4027,-0.76841289,-0.63995445
4028,0.71757901,-0.69647712
4029,0.61674058,0.78716648
4030,-0.84793741,0.53009641
4031,-0.43751493,-0.89921117
4032,0.94041348,-0.34003314
4033,0.23874290,0.97108281
4034,-0.99087572,0.13477865
4035,-0.02930482,-0.99957055
4036,0.99706978,0.07649722
4037,-0.18144247,0.98340154
4038,-0.95871890,-0.28435552
4039,0.38408369,-0.92329830
4040,0.87753642,0.47950998
4041,-0.56956559,0.82194585
4042,-0.75714928,-0.65324193
4043,0.72960168,-0.68387234
4044,0.60293579,0.79778969
4045,-0.85704225,0.51524615
4046,-0.42178565,-0.90669560
4047,0.94619364,-0.32360098
4048,0.22179186,0.97509402
4049,-0.99307305,0.11749861
4050,-0.01188933,-0.99992931
4051,0.99558604,0.09385311
4052,-0.19854437,0.98009193
4053,-0.95362037,-0.30101186
4054,0.40010792,-0.91646802
4055,0.86905092,0.49472263
4056,-0.58379632,0.81190014
4057,-0.74565583,-0.66633129
4058,0.74140310,-0.67105997
4059,0.58894795,0.80817097
4060,-0.86588705,0.50023955
4061,-0.40592831,-0.91390491
4062,0.95168674,-0.30707052
4063,0.20477344,0.97880942
4064,-0.99496907,0.10018285
4065,0.00552984,-0.99998468
4066,0.99380022,0.11118059
4067,-0.21558608,0.97648484
4068,-0.94823253,-0.31757694
4069,0.41601083,-0.90935963
4070,0.86030167,0.50978523
4071,-0.59784991,0.80160803
4072,-0.73393613,-0.67921847
4073,0.75297958,-0.65804392
4074,0.57478136,0.81830704
4075,-0.87446916,0.48508108
4076,-0.38994771,-0.92083699
4077,0.95689112,-0.29044682
4078,0.18769282,0.98222780
4079,-0.99656314,0.08283661
4080,0.02294741,-0.99973667
4081,0.99171281,0.12847441
4082,-0.23256245,0.97258145
4083,-0.94255686,-0.33404571
4084,0.43178758,-0.90197533
4085,0.85129136,0.52469325
4086,-0.61172217,0.79107267
4087,-0.72199368,-0.69189966
4088,0.76432759,-0.64482814
4089,0.56044030,0.82819486
4090,-0.88278598,0.46977535
4091,-0.37384874,-0.92748970
4092,0.96180516,-0.27373493
4093,0.17055517,0.98534811
4094,-0.99785483,0.06546516
4095,0.04035809,-0.99918526
4096,0.98932451,0.14572932
4097,-0.24946833,0.96838295
4098,-0.93659520,-0.35041320
4099,0.44743335,-0.89431727
4100,0.84202272,0.53944212
4101,-0.62540889,0.78029716
4102,-0.70983207,-0.70437092
4103,0.77544379,-0.63141662
4104,0.54592913,0.83783138
4105,-0.89083499,0.45432699
4106,-0.35763627,-0.93386096
4107,0.96642739,-0.25693989
4108,0.15336570,0.98816949
4109,-0.99884379,0.04807377
4110,0.05775660,-0.99833071
4111,0.98663598,0.16294008
4112,-0.26629859,0.96389061
4113,-0.93034929,-0.36667445
4114,0.46294343,-0.88638783
4115,0.83249849,0.55402732
4116,-0.63890588,0.76928490
4117,-0.69745505,-0.71662855
4118,0.78632468,-0.61781347
4119,0.53125221,0.84721375
4120,-0.89861369,0.43874073
4121,-0.34131518,-0.93994892
4122,0.97075635,-0.24006683
4123,0.13612962,0.99069101
4124,-0.99952966,0.03066772
4125,0.07513767,-0.99717319
4126,0.98364806,0.18010148
4127,-0.28304809,0.95910573
4128,-0.92382109,-0.38282451
4129,0.47831312,-0.87818938
4130,0.82272160,0.56844449
4131,-0.65220910,0.75803912
4132,-0.68486631,-0.72866875
4133,0.79696703,-0.60402280
4134,0.51641405,0.85633904
4135,-0.90611976,0.42302126
4136,-0.32489046,-0.94575167
4137,0.97479081,-0.22312082
4138,0.11885215,0.99291193
4139,-0.99991220,0.01325229
4140,0.09249600,-0.99571306
4141,0.98036158,0.19720830
4142,-0.29971182,0.95402980
4143,-0.91701251,-0.39885846
4144,0.49353772,-0.86972439
4145,0.81269509,0.58268923
4146,-0.66531444,0.74656326
4147,-0.67206973,-0.74048787
4148,0.80736762,-0.59004879
4149,0.50141907,0.86520451
4150,-0.91335088,0.40717334
4151,-0.30836710,-0.95126742
4152,0.97852945,-0.20610707
4153,0.10153855,0.99483162
4154,-0.99999130,-0.00416723
4155,0.10982634,-0.99395078
4156,0.97677767,0.21425536
4157,-0.31628463,0.94866437
4158,-0.90992564,-0.41477144
4159,0.50861263,-0.86099547
4160,0.80242187,0.59675723
4161,-0.67821795,0.73486084
4162,-0.65906912,-0.75208235
4163,0.81752318,-0.57589567
4164,0.48627195,0.87380755
4165,-0.92030489,0.39120182
4166,-0.29175010,-0.95649457
4167,0.98197120,-0.18903068
4168,0.08419406,0.99644935
4169,-0.99976701,-0.02158557
4170,0.12712343,-0.99188691
4171,0.97289735,0.23123747
4172,-0.33276156,0.94301099
4173,-0.90256262,-0.43055862
4174,0.52353328,-0.85200524
4175,0.79190511,0.61064416
4176,-0.69091570,0.72293538
4177,-0.64586848,-0.76344866
4178,0.82743078,-0.56156772
4179,0.47097716,0.88214540
4180,-0.92697972,0.37511149
4181,-0.27504447,-0.96143150
4182,0.98511493,-0.17189686
4183,0.06682394,0.99776477
4184,-0.99923933,-0.03899743
4185,0.14438201,-0.98952204
4186,0.96872175,0.24814948
4187,-0.34913757,0.93707150
4188,-0.89492565,-0.44621524
4189,0.53829509,-0.84275639
4190,0.78114802,0.62434590
4191,-0.70340383,0.71079046
4192,-0.63247180,-0.77458340
4193,0.83708733,-0.54706925
4194,0.45553938,0.89021564
4195,-0.93337321,0.35890728
4196,-0.25825533,-0.96607667
4197,0.98795980,-0.15471080
4198,0.04943347,0.99877739
4199,-0.99840838,-0.05639754
4200,0.16159686,-0.98685688
4201,0.96425217,0.26498628
4202,-0.36540774,0.93084759
4203,-0.88701713,-0.46173650
4204,0.55289364,-0.83325183
4205,0.77015382,0.63785821
4206,-0.71567857,0.69842982
4207,-0.61888313,-0.78548306
4208,0.84648991,-0.53240478
4209,0.43996331,0.89801574
4210,-0.93948352,0.34259412
4211,-0.24138772,-0.97042876
4212,0.99050486,-0.13747773
4213,0.03202792,0.99948698
4214,-0.99727452,-0.07378060
4215,0.17876276,-0.98389220
4216,0.95949000,0.28174272
4217,-0.38156706,0.92434114
4218,-0.87883937,-0.47711772
4219,0.56732452,-0.82349432
4220,0.75892586,0.65117705
4221,-0.72773618,0.68585718
4222,-0.60510659,-0.79614449
4223,0.85563564,-0.51757866
4224,0.42425367,0.90554339
4225,-0.94530874,0.32617688
4226,-0.22444682,-0.97448635
4227,0.99274933,-0.12020285
4228,0.01461259,0.99989325
4229,-0.99583799,-0.09114135
4230,0.19587447,-0.98062897
4231,0.95443660,0.29841372
4232,-0.39761066,0.91755420
4233,-0.87039495,-0.49235421
4234,0.58158320,-0.81348693
4235,0.74746758,0.66429830
4236,-0.73957306,0.67307633
4237,-0.59114641,-0.80656427
4238,0.86452174,-0.50259542
4239,0.40841520,0.91279626
4240,-0.95084715,0.30966061
4241,-0.20743771,-0.97824824
4242,0.99469256,-0.10289143
4243,-0.00280726,0.99999607
4244,-0.99409926,-0.10847452
4245,0.21292682,-0.97706813
4246,0.94909358,0.31499428
4247,-0.41353369,0.91048884
4248,-0.86168629,-0.50744134
4249,0.59566551,-0.80323255
4250,0.73578238,0.67721808
4251,-0.75118548,0.66009116
4252,-0.57700670,-0.81673938
4253,0.87314552,-0.48745960
4254,0.39245275,0.91977215
4255,-0.95609701,0.29305029
4256,-0.19036558,-0.98171329
4257,0.99633402,-0.08554871
4258,-0.02022633,0.99979544
4259,-0.99205881,-0.12577485
4260,0.22991462,-0.97321081
4261,0.94346249,0.33147928
4262,-0.42933127,0.90314710
4263,-0.85271615,-0.52237457
4264,0.60956717,-0.79273444
4265,0.72387385,0.68993235
4266,-0.76257002,0.64690566
4267,-0.56269187,-0.82666671
4268,0.88150442,-0.47217578
4269,0.37637112,0.92646897
4270,-0.96105677,0.27635098
4271,-0.17323563,-0.98488039
4272,0.99767303,-0.06817996
4273,-0.03763934,0.99929136
4274,-0.98971730,-0.14303707
4275,0.24683273,-0.96905810
4276,0.93754506,0.34786379
4277,-0.44499865,0.89553124
4278,-0.84348714,-0.53714937
4279,0.62328380,-0.78199571
4280,0.71174562,0.70243728
4281,-0.77372324,0.63352376
4282,-0.54820621,-0.83634317
4283,0.88959581,-0.45674857
4284,0.36017519,0.93288469
4285,-0.96572489,0.25956774
4286,-0.15605301,-0.98774868
4287,0.99870932,-0.05079044
4288,-0.05504100,0.99848408
4289,-0.98707551,-0.16025597
4290,0.26367599,-0.96461129
4291,0.93134314,0.36414278
4292,-0.46053103,0.88764358
4293,-0.83400214,-0.55176121
4294,0.63681144,-0.77101958
4295,0.69940138,0.71472913
4296,-0.78464162,0.61994958
4297,-0.53355414,-0.84576589
4298,0.89741731,-0.44118273
4299,0.34386992,0.93901730
4300,-0.97009999,0.24270563
4301,-0.13882296,-0.99031723
4302,0.99944258,-0.03338543
4303,-0.07242604,0.99737376
4304,-0.98413408,-0.17742629
4305,0.28043932,-0.95987177
4306,0.92485851,0.38031134
4307,-0.47592375,0.87948656
4308,-0.82426405,-0.56620562
4309,0.65014583,-0.75980949
4310,0.68684477,0.72680414
4311,-0.79532200,0.60618716
4312,-0.51874006,-0.85493201
4313,0.90496647,-0.42548293
4314,0.32746020,0.94486499
4315,-0.97418070,0.22576980
4316,-0.12155072,-0.99258524
4317,0.99987245,-0.01597021
4318,-0.08978916,0.99596077
4319,-0.98089403,-0.19454287
4320,0.29711762,-0.95484090
4321,0.91809320,0.39636457
4322,-0.49117208,0.87106258
4323,-0.81427574,-0.58047831
4324,0.66328293,-0.74836868
4325,0.67407972,0.73865861
4326,-0.80576104,0.59224075
4327,-0.50376856,-0.86383867
4328,0.91224104,-0.40965393
4329,0.31095102,0.95042592
4330,-0.97796577,0.20876539
4331,-0.10424151,-0.99455202
4332,0.99999893,0.00144992
4333,-0.10712511,0.99424553
4334,-0.97735626,-0.21160047
4335,0.31370583,-0.94952023
4336,0.91104925,0.41229755
4337,-0.50627142,0.86237419
4338,-0.80404025,-0.59457487
4339,0.67621887,-0.73670077
4340,0.66110998,0.75028896
4341,-0.81595558,0.57811457
4342,-0.48864403,-0.87248325
4343,0.91923875,-0.39370054
4344,0.29434744,0.95569849
4345,-0.98145407,0.19169755
4346,-0.08690058,-0.99621701
4347,0.99982196,0.01886970
4348,-0.12442863,0.99222857
4349,-0.97352189,-0.22859393
4350,0.33019888,-0.94391137
4351,0.90372878,0.42810550
4352,-0.52121717,0.85342407
4353,-0.79356074,-0.60849106
4354,0.68894964,-0.72480923
4355,0.64793962,0.76169169
4356,-0.82590258,0.56381285
4357,-0.47337118,-0.88086307
4358,0.92595756,-0.37762758
4359,0.27765444,0.96068102
4360,-0.98464453,0.17457145
4361,-0.06953322,-0.99757963
4362,0.99934155,0.03628382
4363,-0.14169446,0.98991042
4364,-0.96939200,-0.24551807
4365,0.34659180,-0.93801606
4366,0.89613396,0.44378358
4367,-0.53600484,0.84421492
4368,-0.78284031,-0.62222266
4369,0.70147133,-0.71269768
4370,0.63457251,0.77286333
4371,-0.83559895,0.54933995
4372,-0.45795459,-0.88897556
4373,0.93239540,-0.36143997
4374,0.26087710,0.96537203
4375,-0.98753613,0.15739231
4376,-0.05214468,-0.99863952
4377,0.99855781,0.05368700
4378,-0.15891737,0.98729187
4379,-0.96496797,-0.26236778
4380,0.36287963,-0.93183601
4381,0.88826722,0.45932707
4382,-0.55062991,0.83474952
4383,-0.77188230,-0.63576543
4384,0.71378022,-0.70036972
4385,0.62101281,0.78380042
4386,-0.84504175,0.53470027
4387,-0.44239897,-0.89681834
4388,0.93855023,-0.34514260
4389,0.24402052,0.96977007
4390,-0.99012810,0.14016533
4391,-0.03474023,-0.99939638
4392,0.99747103,0.07107396
4393,-0.17609212,0.98437369
4394,-0.96025103,-0.27913797
4395,0.37905738,-0.92537320
4396,0.88013083,0.47473121
4397,-0.56508785,0.82503074
4398,-0.76068997,-0.64911538
4399,0.72587258,-0.68782920
4400,0.60726452,0.79449970
4401,-0.85422814,0.51989830
4402,-0.42670900,-0.90438896
4403,0.94442034,-0.32874042
4404,0.22708981,0.97387379
4405,-0.99241960,0.12289573
4406,-0.01732517,-0.99984992
4407,0.99608153,0.08843943
4408,-0.19321349,0.98115677
4409,-0.95524263,-0.29582348
4410,0.39512014,-0.91862947
4411,0.87172729,0.48999134
4412,-0.57937443,0.81506151
4413,-0.74926674,-0.66226834
4414,0.73774463,-0.67507988
4415,0.59333193,0.80495793
4416,-0.86315536,0.50493842
4417,-0.41088948,-0.91168517
4418,0.95000380,-0.31223837
4419,0.21009012,0.97768205
4420,-0.99440986,0.10558876
4421,0.00009522,-1.00000000
4422,0.99438977,0.10577814
4423,-0.21027631,0.97764200
4424,-0.94994432,-0.31241930
4425,0.41106308,-0.91160691
4426,0.86305916,0.50510281
4427,-0.59348524,0.80484486
4428,-0.73761606,-0.67522037
4429,0.74939287,-0.66212565
4430,0.57921916,0.81517184
4431,-0.87182063,0.48982528
